PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr,Has_Provider_ID,Census_Status,Total_Nurse_Hours,HPRD_Total,Hour_Outlier_Flag
395518.0,COURTYARD GARDENS NURSING AND REHAB CTR,MIDDLETOWN,PA,Dauphin,43,2025Q1,2025-02-21,88.0,7.5,7.5,0.0,8.0,8.0,0.0,50.75,50.75,0.0,0.0,0.0,0.0,82.75,82.75,0.0,219.95,196.75,23.2,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,368.95,4.192613636363636,Normal_Hours
265423.0,WESTVIEW NURSING HOME,CENTER,MO,Ralls,173,2025Q1,2025-01-09,59.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,33.25,33.25,0.0,63.0,63.0,0.0,0.0,0.0,0.0,18.75,18.75,0.0,Valid_ID,Valid_Census,104.25,1.7669491525423728,Normal_Hours
265776.0,"ESTATES OF SPANISH LAKE, THE",SAINT LOUIS,MO,St. Louis,189,2025Q1,2025-01-18,134.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49,49.49,0.0,188.33,188.33,0.0,0.0,0.0,0.0,96.72,96.72,0.0,Valid_ID,Valid_Census,247.32,1.845671641791045,Normal_Hours
285118.0,ACCURA HEALTHCARE OF TEKAMAH,TEKAMAH,NE,Burt,21,2025Q1,2025-03-28,33.0,16.0,16.0,0.0,8.02,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,18.95,0.0,57.06,45.31,11.75,0.0,0.0,0.0,9.85,9.85,0.0,Valid_ID,Valid_Census,100.03,3.031212121212121,Normal_Hours
185354.0,FORDSVILLE NURSING AND REHABILITATION CENTER,FORDSVILLE,KY,Ohio,183,2025Q1,2025-01-21,56.0,8.0,8.0,0.0,24.2,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,55.2,0.0,72.3,72.3,0.0,0.0,0.0,0.0,37.9,37.9,0.0,Valid_ID,Valid_Census,159.7,2.851785714285714,Normal_Hours
85058.0,POLARIS HEALTHCARE AND REHABILITATION CENTER,MILFORD,DE,Sussex,5,2025Q1,2025-02-16,91.0,0.0,0.0,0.0,1.0,1.0,0.0,72.25,15.5,56.75,0.0,0.0,0.0,63.0,24.0,39.0,199.0,126.5,72.5,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,335.25,3.684065934065934,Normal_Hours
255352.0,COMFORT CARE NURSING CENTER,LAUREL,MS,Jones,67,2025Q1,2025-02-15,119.0,0.0,0.0,0.0,0.0,0.0,0.0,24.51,24.51,0.0,0.0,0.0,0.0,82.0,82.0,0.0,264.31,264.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,370.82,3.1161344537815125,Normal_Hours
265713.0,MILLER COUNTY CARE AND REHABILITATION CENTER,TUSCUMBIA,MO,Miller,131,2025Q1,2025-03-13,56.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,8.25,0.0,0.0,0.0,0.0,44.25,44.25,0.0,121.82,121.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,174.32,3.1128571428571425,Normal_Hours
445272.0,"WATERS OF GAINESBORO, LLC",GAINESBORO,TN,Jackson,87,2025Q1,2025-01-17,51.0,0.0,0.0,0.0,8.25,8.25,0.0,21.5,21.5,0.0,9.75,9.75,0.0,36.0,36.0,0.0,99.75,99.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,175.25,3.4362745098039214,Normal_Hours
255117.0,DIVERSICARE OF EUPORA,EUPORA,MS,Webster,155,2025Q1,2025-01-04,109.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97,28.97,0.0,0.0,0.0,0.0,74.32,74.32,0.0,192.58,192.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,295.87,2.7144036697247707,Normal_Hours
145971.0,NORTHBROOK HEALTH AND REHAB,NORTHBROOK,IL,Cook,31,2025Q1,2025-02-05,114.0,8.0,8.0,0.0,24.0,24.0,0.0,38.0,38.0,0.0,8.0,8.0,0.0,56.25,56.25,0.0,230.75,228.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,365.0,3.201754385964912,Normal_Hours
56475.0,VISTA POST ACUTE,HAYWARD,CA,Alameda,1,2025Q1,2025-03-07,66.0,8.0,8.0,0.0,0.0,0.0,0.0,27.02,27.02,0.0,8.0,8.0,0.0,70.99,70.99,0.0,178.19,178.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,292.2,4.427272727272727,Normal_Hours
45418.0,THE BLOSSOMS AT OAKDALE REHAB & NURSING CENTER,JUDSONIA,AR,White,145,2025Q1,2025-03-20,101.0,8.17,8.17,0.0,31.9,15.9,16.0,0.0,0.0,0.0,30.17,30.17,0.0,98.0,98.0,0.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,363.24,3.5964356435643565,Normal_Hours
315206.0,MANAHAWKIN HEALTH AND REHABILITATION CENTER,MANAHAWKIN,NJ,Ocean,29,2025Q1,2025-02-04,111.0,8.0,8.0,0.0,4.5,4.5,0.0,7.5,7.5,0.0,0.0,0.0,0.0,109.75,109.75,0.0,248.25,248.25,0.0,6.5,6.5,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,378.0,3.4054054054054053,Normal_Hours
55871.0,WINDSOR SKYLINE CARE CENTER,SALINAS,CA,Monterey,53,2025Q1,2025-01-25,72.0,0.0,0.0,0.0,0.0,0.0,0.0,27.19,27.19,0.0,0.0,0.0,0.0,46.16,46.16,0.0,180.2,180.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,253.55,3.5215277777777776,Normal_Hours
335817.0,GARDEN CARE CENTER,FRANKLIN SQUARE,NY,Nassau,59,2025Q1,2025-01-26,131.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,15.5,14.0,0.0,0.0,0.0,92.5,36.25,56.25,330.75,172.5,158.25,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,452.75,3.456106870229008,Normal_Hours
56488.0,SUNNYSIDE NURSING CENTER,TORRANCE,CA,Los Angeles,37,2025Q1,2025-01-30,245.0,8.0,8.0,0.0,33.01,33.01,0.0,53.76,31.35,22.41,125.04,125.04,0.0,353.21,281.94,71.27,715.42,633.88,81.54,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,1288.44,5.258938775510204,High_Hours
396124.0,PROVIDENCE POINT HEALTHCARE RESIDENCE,PITTSBURGH,PA,Allegheny,3,2025Q1,2025-02-04,38.0,8.0,8.0,0.0,8.0,8.0,0.0,50.25,50.25,0.0,0.0,0.0,0.0,16.0,16.0,0.0,104.5,104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,186.75,4.914473684210527,Normal_Hours
335040.0,PINE FOREST CARE CENTER FOR REHAB & HEALTHCARE,HUNTINGTON,NY,Suffolk,103,2025Q1,2025-01-02,72.0,7.5,7.5,0.0,7.5,7.5,0.0,39.0,16.0,23.0,0.0,0.0,0.0,31.75,31.75,0.0,149.25,149.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,235.0,3.263888888888889,Normal_Hours
285055.0,FALLS CITY NURSING AND REHABILITATION CENTER,FALLS CITY,NE,Richardson,147,2025Q1,2025-01-02,43.0,9.0,9.0,0.0,0.0,0.0,0.0,6.92,6.92,0.0,21.31,21.31,0.0,19.07,19.07,0.0,83.19,83.19,0.0,0.0,0.0,0.0,22.04,22.04,0.0,Valid_ID,Valid_Census,139.49,3.2439534883720933,Normal_Hours
106143.0,MIDDLEBURG REHABILITATION AND NURSING CENTER,MIDDLEBURG,FL,Clay,19,2025Q1,2025-03-14,115.0,8.0,8.0,0.0,24.0,24.0,0.0,98.0,98.0,0.0,24.0,24.0,0.0,56.9,56.9,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,480.9,4.181739130434782,Normal_Hours
366208.0,RESIDENCE AT HUNTINGTON COURT,HAMILTON,OH,Butler,17,2025Q1,2025-02-01,87.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,19.75,0.0,0.0,0.0,0.0,92.25,92.25,0.0,183.5,183.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,295.5,3.396551724137931,Normal_Hours
185155.0,LIFE CARE CENTER OF MOREHEAD,MOREHEAD,KY,Rowan,205,2025Q1,2025-03-15,86.0,0.0,0.0,0.0,0.0,0.0,0.0,57.87,57.87,0.0,0.0,0.0,0.0,25.3,25.3,0.0,190.22,190.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,273.39,3.178953488372093,Normal_Hours
395011.0,PLATINUM RIDGE CTR FOR REHAB & HEALING,BRACKENRIDGE,PA,Allegheny,3,2025Q1,2025-03-30,87.0,7.5,7.5,0.0,8.35,8.35,0.0,7.75,7.75,0.0,0.0,0.0,0.0,82.19,82.19,0.0,210.3,180.7,29.6,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,316.09000000000003,3.633218390804598,Normal_Hours
75395.0,LAUREL RIDGE CENTER FOR HEALTH & REHABILITATION,RIDGEFIELD,CT,Western Ct,190,2025Q1,2025-01-07,104.0,8.0,8.0,0.0,17.0,17.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,97.5,97.5,0.0,233.5,212.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,399.0,3.8365384615384617,Normal_Hours
56279.0,SIERRA VIEW HOMES,REEDLEY,CA,Fresno,19,2025Q1,2025-03-24,50.0,8.0,8.0,0.0,0.0,0.0,0.0,19.97,19.97,0.0,8.0,8.0,0.0,41.62,41.62,0.0,147.99,147.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,225.58,4.5116000000000005,Normal_Hours
315448.0,RIVERVIEW ESTATES REHAB AND SENIOR LIVING CENTER,RIVERTON,NJ,Burlington,5,2025Q1,2025-01-27,52.0,8.0,8.0,0.0,0.0,0.0,0.0,48.25,48.25,0.0,0.0,0.0,0.0,80.25,80.25,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,259.5,4.990384615384615,Normal_Hours
385015.0,REGENCY GRESHAM NURSING & REHABILITATION CENTER,GRESHAM,OR,Multnomah,51,2025Q1,2025-03-26,93.0,8.0,8.0,0.0,8.0,8.0,0.0,45.05,45.05,0.0,16.98,16.98,0.0,96.06,96.06,0.0,283.46,283.46,0.0,0.0,0.0,0.0,66.81,66.81,0.0,Valid_ID,Valid_Census,457.55,4.919892473118279,Normal_Hours
105737.0,MACCLENNY NURSING AND REHAB CENTER,MACCLENNY,FL,Baker,3,2025Q1,2025-01-17,108.0,8.0,8.0,0.0,8.0,8.0,0.0,41.0,41.0,0.0,9.25,9.25,0.0,94.25,94.25,0.0,255.75,255.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,416.25,3.8541666666666665,Normal_Hours
525413.0,WILLOWCREST HEALTH SERVICES,SOUTH MILWAUKEE,WI,Milwaukee,79,2025Q1,2025-03-27,78.0,16.0,16.0,0.0,12.95,12.95,0.0,27.02,27.02,0.0,20.73,20.73,0.0,62.49,62.49,0.0,157.16,157.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,296.35,3.799358974358975,Normal_Hours
265392.0,DELHAVEN MANOR,SAINT LOUIS,MO,St. Louis City,510,2025Q1,2025-02-15,81.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.75,7.75,0.0,41.0,41.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,48.25,48.25,0.0,Valid_ID,Valid_Census,127.75,1.5771604938271604,Normal_Hours
675081.0,GOLDEN ACRES LIVING AND REHABILITATION CENTER,DALLAS,TX,Dallas,113,2025Q1,2025-01-28,161.0,9.0,9.0,0.0,0.0,0.0,0.0,16.91,16.91,0.0,60.75,60.75,0.0,177.92,177.92,0.0,305.92,305.92,0.0,0.0,0.0,0.0,56.55,56.55,0.0,Valid_ID,Valid_Census,570.5,3.5434782608695654,Normal_Hours
65431.0,"CENTER AT CENTERPLACE, LLC, THE",GREELEY,CO,Weld,123,2025Q1,2025-02-20,42.0,8.0,8.0,0.0,16.0,16.0,0.0,34.53,14.07,20.46,8.0,8.0,0.0,53.76,24.66,29.1,109.28,85.7,23.58,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,229.57,5.4659523809523805,Normal_Hours
365646.0,KINGSTON OF ASHLAND,ASHLAND,OH,Ashland,5,2025Q1,2025-01-01,99.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,13.25,6.0,0.0,0.0,0.0,86.75,86.75,0.0,139.0,90.75,48.25,0.0,0.0,0.0,16.5,16.5,0.0,Valid_ID,Valid_Census,245.0,2.474747474747475,Normal_Hours
235384.0,SCHNEPP SENIOR CARE AND REHAB CENTER,SAINT LOUIS,MI,Gratiot,57,2025Q1,2025-02-25,91.0,8.0,8.0,0.0,16.0,16.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,41.25,41.25,0.0,244.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,374.25,4.112637362637362,Normal_Hours
155331.0,LIFE CARE CENTER OF VALPARAISO,VALPARAISO,IN,Porter,127,2025Q1,2025-01-21,93.0,8.0,8.0,0.0,17.35,17.35,0.0,64.25,64.25,0.0,15.5,15.5,0.0,52.23,52.23,0.0,152.82,152.82,0.0,0.0,0.0,0.0,34.48,34.48,0.0,Valid_ID,Valid_Census,310.15,3.33494623655914,Normal_Hours
366409.0,KINGSTON REHABILITATION OF PERRYSBURG,PERRYSBURG,OH,Wood,173,2025Q1,2025-02-24,57.0,8.0,8.0,0.0,32.0,32.0,0.0,12.25,12.25,0.0,8.0,8.0,0.0,84.0,60.5,23.5,133.0,125.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,277.25,4.864035087719298,Normal_Hours
335404.0,RENAISSANCE REHABILITATION AND NURSING CARE CENTER,STAATSBURG,NY,Dutchess,27,2025Q1,2025-03-28,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,11.75,0.0,8.0,8.0,0.0,64.25,64.25,0.0,98.5,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,182.5,1.825,Normal_Hours
385201.0,WILLOWBROOK POST ACUTE,PENDLETON,OR,Umatilla,59,2025Q1,2025-02-15,47.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,13.62,0.0,0.0,0.0,0.0,34.98,0.0,34.98,121.13,98.15,22.98,0.0,0.0,0.0,15.07,15.07,0.0,Valid_ID,Valid_Census,169.73,3.611276595744681,Normal_Hours
335172.0,COMPREHENSIVE REHAB & NURSING CTR AT WILLIAMSVILLE,WILLIAMSVILLE,NY,Erie,29,2025Q1,2025-03-19,128.0,0.0,0.0,0.0,15.0,15.0,0.0,19.8,19.8,0.0,0.0,0.0,0.0,149.1,149.1,0.0,325.38,325.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,509.28,3.97875,Normal_Hours
175306.0,MANOR OF THE PLAINS,DODGE CITY,KS,Ford,57,2025Q1,2025-03-05,30.0,7.5,0.0,7.5,8.48,8.48,0.0,24.14,24.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.97,38.97,0.0,0.0,0.0,0.0,50.32,50.32,0.0,Valid_ID,Valid_Census,79.09,2.6363333333333334,Normal_Hours
65307.0,MANTEY HEIGHTS REHABILITATION & CARE CENTER,GRAND JUNCTION,CO,Mesa,77,2025Q1,2025-01-02,68.0,7.5,7.5,0.0,15.12,15.12,0.0,23.46,23.46,0.0,7.5,7.5,0.0,37.15,11.67,25.48,119.26,119.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,209.99,3.088088235294118,Normal_Hours
355059.0,MISSOURI SLOPE,BISMARCK,ND,Burleigh,15,2025Q1,2025-01-30,34.0,8.0,8.0,0.0,8.0,8.0,0.0,1.75,0.0,1.75,0.0,0.0,0.0,48.5,32.0,16.5,159.5,159.5,0.0,0.0,0.0,0.0,16.75,16.75,0.0,Valid_ID,Valid_Census,225.75,6.639705882352941,Normal_Hours
395462.0,BROOKMONT HEALTHCARE AND REHABILITATION CENTER,EFFORT,PA,Monroe,89,2025Q1,2025-02-22,115.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,24.25,7.5,0.0,0.0,0.0,76.75,62.0,14.75,211.0,105.5,105.5,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,319.5,2.7782608695652176,Normal_Hours
305057.0,COURVILLE AT MANCHESTER,MANCHESTER,NH,Hillsborough,11,2025Q1,2025-02-26,71.0,8.0,8.0,0.0,15.75,15.75,0.0,15.5,8.0,7.5,0.0,0.0,0.0,93.25,92.0,1.25,134.0,127.5,6.5,0.0,0.0,0.0,14.25,14.25,0.0,Valid_ID,Valid_Census,266.5,3.753521126760564,Normal_Hours
285230.0,HERITAGE CROSSINGS,GENEVA,NE,Fillmore,59,2025Q1,2025-03-10,42.0,8.0,8.0,0.0,17.98,17.98,0.0,15.08,15.08,0.0,9.41,9.41,0.0,32.57,18.82,13.75,58.78,58.78,0.0,0.0,0.0,0.0,56.39,48.39,8.0,Valid_ID,Valid_Census,141.82,3.3766666666666665,Normal_Hours
365791.0,SANCTUARY AT  OHIO VALLEY,IRONTON,OH,Lawrence,87,2025Q1,2025-02-10,83.0,8.0,8.0,0.0,16.0,16.0,0.0,20.25,20.25,0.0,0.0,0.0,0.0,54.75,42.75,12.0,105.5,105.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,204.5,2.463855421686747,Normal_Hours
395364.0,EDENBROOK NORTH,WILLIAMSPORT,PA,Lycoming,81,2025Q1,2025-01-11,114.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,16.75,0.0,0.0,0.0,0.0,90.4,74.75,15.65,150.87,107.1,43.77,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,258.02,2.263333333333333,Normal_Hours
105377.0,LONGWOOD HEALTH AND REHABILITATION CENTER,LONGWOOD,FL,Seminole,117,2025Q1,2025-03-26,107.0,8.0,8.0,0.0,8.0,8.0,0.0,43.51,43.51,0.0,8.0,8.0,0.0,62.64,62.64,0.0,323.85,323.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,454.0,4.242990654205608,Normal_Hours
366200.0,HENNIS CARE CENTRE OF BOLIVAR,BOLIVAR,OH,Tuscarawas,157,2025Q1,2025-01-23,106.0,7.5,7.5,0.0,22.0,22.0,0.0,77.7,77.7,0.0,17.97,17.97,0.0,66.07,66.07,0.0,246.71,246.71,0.0,22.87,22.87,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,437.9500000000001,4.1316037735849065,Normal_Hours
105556.0,VILLAGE ON THE GREEN,LONGWOOD,FL,Seminole,117,2025Q1,2025-01-22,46.0,8.0,8.0,0.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,49.2,49.2,0.0,103.75,103.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,192.95,4.194565217391304,Normal_Hours
245262.0,WEST WIND VILLAGE,MORRIS,MN,Stevens,149,2025Q1,2025-01-12,43.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,0.0,0.0,0.0,31.75,31.75,0.0,100.25,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,141.5,3.2906976744186047,Normal_Hours
165543.0,WESLEY PARK CENTRE,NEWTON,IA,Jasper,99,2025Q1,2025-03-09,62.0,3.25,3.25,0.0,0.0,0.0,0.0,46.5,46.5,0.0,0.0,0.0,0.0,27.25,27.25,0.0,119.5,119.5,0.0,0.0,0.0,0.0,26.75,26.75,0.0,Valid_ID,Valid_Census,196.5,3.169354838709677,Normal_Hours
15193.0,CROWNE HEALTH CARE OF GREENVILLE,GREENVILLE,AL,Butler,13,2025Q1,2025-01-21,90.0,8.0,8.0,0.0,13.75,13.75,0.0,22.75,22.75,0.0,38.5,38.5,0.0,127.92,127.92,0.0,311.25,311.25,0.0,0.0,0.0,0.0,11.5,11.5,0.0,Valid_ID,Valid_Census,522.1700000000001,5.8018888888888895,Normal_Hours
365885.0,CONCORD CARE AND REHABILITATION CENTER,SANDUSKY,OH,Erie,43,2025Q1,2025-03-29,44.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,12.0,6.75,0.0,0.0,0.0,23.75,23.75,0.0,90.5,65.25,25.25,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,133.0,3.022727272727273,Normal_Hours
235361.0,"CHALET OF NILES, LLC",NILES,MI,Berrien,21,2025Q1,2025-02-22,41.0,0.0,0.0,0.0,7.75,7.75,0.0,14.0,14.0,0.0,0.0,0.0,0.0,27.75,27.75,0.0,85.75,85.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,135.25,3.298780487804878,Normal_Hours
505530.0,WASHINGTON STATE WALLA WALLA VETERANS HOME,WALLA WALLA,WA,Walla Walla,71,2025Q1,2025-02-09,74.0,0.0,0.0,0.0,8.0,8.0,0.0,83.3,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.5,350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,441.8,5.97027027027027,Normal_Hours
345095.0,CHATHAM NURSING & REHABILITATION,ELKIN,NC,Surry,171,2025Q1,2025-03-29,95.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,29.25,0.0,0.0,0.0,0.0,41.0,41.0,0.0,185.25,185.25,0.0,0.0,0.0,0.0,11.5,11.5,0.0,Valid_ID,Valid_Census,255.5,2.6894736842105265,Normal_Hours
675234.0,WOODLAKE NURSING CENTER,CLUTE,TX,Brazoria,39,2025Q1,2025-01-29,60.0,8.0,8.0,0.0,0.0,0.0,0.0,17.16,17.16,0.0,8.65,8.65,0.0,33.81,33.81,0.0,92.75,88.75,4.0,0.0,0.0,0.0,23.44,23.44,0.0,Valid_ID,Valid_Census,160.37,2.6728333333333336,Normal_Hours
225467.0,REGALCARE AT WORCESTER,WORCESTER,MA,Worcester,27,2025Q1,2025-02-08,122.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,17.75,0.0,0.0,0.0,0.0,134.0,134.0,0.0,281.75,281.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,433.5,3.55327868852459,Normal_Hours
55548.0,PASADENA PARK HEALTHCARE AND WELLNESS CENTER,PASADENA,CA,Los Angeles,37,2025Q1,2025-02-17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Zero_Residents,0.0,,Normal_Hours
185263.0,DAWSON SPRINGS HEALTH AND REHABILITATION CENTER,DAWSON SPRINGS,KY,Hopkins,107,2025Q1,2025-01-20,48.0,8.0,8.0,0.0,8.73,8.73,0.0,23.17,16.97,6.2,8.0,8.0,0.0,17.15,17.15,0.0,145.65,121.55,24.1,0.0,0.0,0.0,25.07,25.07,0.0,Valid_ID,Valid_Census,210.7,4.389583333333333,Normal_Hours
676135.0,PRESBYTERIAN VILLAGE NORTH SPECIAL CARE CTR,DALLAS,TX,Dallas,113,2025Q1,2025-02-03,79.0,8.0,8.0,0.0,16.0,16.0,0.0,27.24,27.24,0.0,40.0,40.0,0.0,65.96,65.96,0.0,154.18,154.18,0.0,0.0,0.0,0.0,32.21,32.21,0.0,Valid_ID,Valid_Census,311.38,3.941518987341772,Normal_Hours
235290.0,MISSION POINT NSG & PHY REHAB CTR OF GREENVILLE,GREENVILLE,MI,Montcalm,117,2025Q1,2025-03-08,88.0,0.0,0.0,0.0,0.0,0.0,0.0,62.63,62.63,0.0,0.0,0.0,0.0,56.61,56.61,0.0,214.83,214.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,334.07000000000005,3.796250000000001,Normal_Hours
115293.0,RESORTS AT POOLER INC,POOLER,GA,Chatham,51,2025Q1,2025-02-02,76.0,0.0,0.0,0.0,0.0,0.0,0.0,31.51,31.51,0.0,0.0,0.0,0.0,57.6,50.53,7.07,165.22,154.8,10.42,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,254.33,3.3464473684210523,Normal_Hours
345493.0,HENDERSONVILLE HEALTH AND REHABILITATION,FLAT ROCK,NC,Henderson,89,2025Q1,2025-01-10,91.0,8.0,8.0,0.0,20.0,20.0,0.0,15.29,15.29,0.0,8.0,8.0,0.0,74.68,74.68,0.0,263.89,263.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,389.86,4.284175824175825,Normal_Hours
675801.0,GILMER NURSING AND REHABILITATION,GILMER,TX,Upshur,459,2025Q1,2025-02-07,54.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,18.9,0.0,68.77,68.77,0.0,68.19,68.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,163.86,3.034444444444444,Normal_Hours
165525.0,THE NEW HOMESTEAD CARE CENTER,GUTHRIE CENTER,IA,Guthrie,77,2025Q1,2025-01-16,47.0,8.0,8.0,0.0,0.0,0.0,0.0,10.75,10.75,0.0,0.0,0.0,0.0,24.5,12.75,11.75,82.06,55.0,27.06,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,125.31,2.666170212765957,Normal_Hours
525519.0,CARE AGE OF BROOKFIELD,BROOKFIELD,WI,Waukesha,133,2025Q1,2025-02-13,69.0,8.0,8.0,0.0,39.75,39.75,0.0,11.25,11.25,0.0,0.0,0.0,0.0,65.5,55.5,10.0,129.0,106.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,253.5,3.6739130434782608,Normal_Hours
335253.0,CENTRAL PARK REHABILITATION AND NURSING CENTER,SYRACUSE,NY,Onondaga,67,2025Q1,2025-02-14,158.0,0.0,0.0,0.0,16.0,16.0,0.0,71.25,71.25,0.0,0.0,0.0,0.0,142.5,142.5,0.0,352.1,352.1,0.0,8.75,8.75,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,581.85,3.682594936708861,Normal_Hours
